step,run,clock_begin,time,x,y,collision,wheelpos,throttlepos,velocity,chosenvel
2578,1,44.5911068872399,2017-10-27 15:17:30.409000,1.50715266666637,3354.34699999996,1,112.404,1000.0,1.05599999999997,1.05599999999997
2579,1,44.6041409650386,2017-10-27 15:17:30.422000,1.66649180266636,3355.40299999996,0,113.167,1000.0,1.05599999999997,1.05599999999997
2580,1,44.6479755487917,2017-10-27 15:17:30.465000,1.82823721066636,3356.45899999996,0,114.876,1000.0,1.05599999999997,1.05599999999997
2581,1,44.6480321126909,2017-10-27 15:17:30.465000,1.98998261866635,3357.51499999996,0,114.876,1000.0,1.05599999999997,1.05599999999997
2582,1,44.6605327344062,2017-10-27 15:17:30.478000,2.15181391466635,3358.57099999996,0,114.937,1000.0,1.05599999999997,1.05599999999997
2583,1,44.6733254403938,2017-10-27 15:17:30.491000,2.31364521066634,3359.62699999996,0,114.937,1000.0,1.05599999999997,1.05599999999997
2584,1,44.7171510031803,2017-10-27 15:17:30.534000,2.47547650666634,3360.68299999996,0,114.937,1000.0,1.05599999999997,1.05599999999997
2585,1,44.7172043975506,2017-10-27 15:17:30.534000,2.63730780266633,3361.73899999996,0,114.937,1000.0,1.05599999999997,1.05599999999997
2586,1,44.7297055068857,2017-10-27 15:17:30.547000,2.79929234799966,3362.79599999996,0,114.937,1000.0,1.05699999999997,1.05599999999997
2587,1,44.7425133290878,2017-10-27 15:17:30.561000,2.96127689333299,3363.85299999996,0,114.937,1000.0,1.05699999999997,1.05699999999997
2588,1,44.7857081556365,2017-10-27 15:17:30.604000,3.12326143866632,3364.90999999996,0,114.937,1000.0,1.05699999999997,1.05699999999997
2589,1,44.7857605747672,2017-10-27 15:17:30.604000,3.28524598399965,3365.96699999996,0,114.937,1000.0,1.05699999999997,1.05699999999997
2590,1,44.7986590942559,2017-10-27 15:17:30.617000,3.44723052933298,3367.02399999996,1,114.937,1000.0,1.05699999999997,1.05699999999997
2591,1,44.8116931720547,2017-10-27 15:17:30.630000,3.60921507466631,3368.08099999996,0,114.937,1000.0,1.05699999999997,1.05699999999997
2592,1,44.8542792052577,2017-10-27 15:17:30.672000,3.77119961999964,3369.13799999996,0,114.937,1000.0,1.05699999999997,1.05699999999997
2593,1,44.8543567368092,2017-10-27 15:17:30.672000,3.93318416533297,3370.19499999996,0,114.937,1000.0,1.05699999999997,1.05699999999997
2594,1,44.8668580899542,2017-10-27 15:17:30.685000,4.09495449199963,3371.25199999996,0,114.785,1000.0,1.05699999999997,1.05699999999997
2595,1,44.8798743696295,2017-10-27 15:17:30.698000,4.25659515999963,3372.30899999996,0,114.693,1000.0,1.05699999999997,1.05699999999997
2596,1,44.9224691799892,2017-10-27 15:17:30.740000,4.41759035333295,3373.36599999996,0,114.235,1000.0,1.05699999999997,1.05699999999997
2597,1,44.9225764563497,2017-10-27 15:17:30.740000,4.57873785999962,3374.42399999996,0,114.235,1000.0,1.05799999999997,1.05699999999997
2598,1,44.9350775656848,2017-10-27 15:17:30.753000,4.73967094533295,3375.48199999996,0,114.083,1000.0,1.05799999999997,1.05799999999997
2599,1,44.9480558110142,2017-10-27 15:17:30.766000,4.90047424933294,3376.53999999996,0,113.991,1000.0,1.05799999999997,1.05799999999997
2600,1,44.9911060582862,2017-10-27 15:17:30.808000,5.06123382266627,3377.59799999996,0,113.96,1000.0,1.05799999999997,1.05799999999997
2601,1,44.991166279334,2017-10-27 15:17:30.809000,5.2219933959996,3378.65599999996,0,113.96,1000.0,1.05799999999997,1.05799999999997
2602,1,45.0042059647607,2017-10-27 15:17:30.822000,5.38275296933293,3379.71399999996,0,113.96,1000.0,1.05799999999997,1.05799999999997
2603,1,45.0172400425595,2017-10-27 15:17:30.835000,5.54351254266626,3380.77199999996,0,113.96,1000.0,1.05799999999997,1.05799999999997
2604,1,45.0603056498558,2017-10-27 15:17:30.878000,5.70427211599959,3381.82999999996,0,113.96,1000.0,1.05799999999997,1.05799999999997
2605,1,45.0603561185072,2017-10-27 15:17:30.878000,5.86503168933291,3382.88799999996,0,113.96,1000.0,1.05799999999997,1.05799999999997
2606,1,45.0733892210664,2017-10-27 15:17:30.891000,6.02579126266624,3383.94599999996,0,113.96,1000.0,1.05799999999997,1.05799999999997
2607,1,45.0864240302948,2017-10-27 15:17:30.904000,6.18655083599957,3385.00399999996,0,113.96,1000.0,1.05799999999997,1.05799999999997
2608,1,45.1295042661858,2017-10-27 15:17:30.948000,6.34853971199957,3386.06299999996,0,114.723,1000.0,1.05899999999997,1.05799999999997
2609,1,45.1296112987364,2017-10-27 15:17:30.948000,6.51052858799956,3387.12199999996,0,114.723,1000.0,1.05899999999997,1.05899999999997
2610,1,45.1425744278513,2017-10-27 15:17:30.961000,6.67329406399956,3388.18099999996,0,115.273,1000.0,1.05899999999997,1.05899999999997
2611,1,45.1556082618401,2017-10-27 15:17:30.974000,6.83700699199955,3389.23999999996,0,115.944,1000.0,1.05899999999997,1.05899999999997
2612,1,45.1986119414193,2017-10-27 15:17:31.016000,7.00610669999955,3390.29899999996,0,119.759,1000.0,1.05899999999997,1.05899999999997
2613,1,45.1986658234095,2017-10-27 15:17:31.016000,7.17520640799954,3391.35799999996,0,119.759,1000.0,1.05899999999997,1.05899999999997
2614,1,45.2111669327446,2017-10-27 15:17:31.029000,7.34646082799954,3392.41699999996,0,121.285,1000.0,1.05899999999997,1.05899999999997
2615,1,45.2237904346546,2017-10-27 15:17:31.042000,7.51974146799954,3393.47599999996,0,122.72,1000.0,1.05899999999997,1.05899999999997
2616,1,45.2678239672944,2017-10-27 15:17:31.085000,7.70004539599953,3394.53499999996,0,127.694,1000.0,1.05899999999997,1.05899999999997
2617,1,45.2678790683341,2017-10-27 15:17:31.086000,7.88034932399953,3395.59399999996,0,127.694,1000.0,1.05899999999997,1.05899999999997
2618,1,45.2803804214791,2017-10-27 15:17:31.098000,8.06246343599952,3396.65299999996,0,128.976,1000.0,1.05899999999997,1.05899999999997
2619,1,45.2929734471503,2017-10-27 15:17:31.111000,8.24561113199952,3397.71199999996,0,129.708,1000.0,1.05899999999997,1.05899999999997
2620,1,45.3375523825592,2017-10-27 15:17:31.155000,8.42992393199951,3398.77199999996,0,130.41,1000.0,1.05999999999997,1.05899999999997
2621,1,45.3376147978962,2017-10-27 15:17:31.155000,8.61423673199951,3399.83199999996,0,130.41,1000.0,1.05999999999997,1.05999999999997
2622,1,45.3501268786773,2017-10-27 15:17:31.168000,8.7985495319995,3400.89199999996,0,130.41,1000.0,1.05999999999997,1.05999999999997
2623,1,45.3631602250463,2017-10-27 15:17:31.181000,8.9828623319995,3401.95199999996,0,130.41,1000.0,1.05999999999997,1.05999999999997
2624,1,45.4073044473853,2017-10-27 15:17:31.225000,9.16691649199949,3403.01199999996,0,130.227,1000.0,1.05999999999997,1.05999999999997
2625,1,45.4073585731854,2017-10-27 15:17:31.225000,9.35097065199949,3404.07199999996,0,130.227,1000.0,1.05999999999997,1.05999999999997
2626,1,45.4203129251435,2017-10-27 15:17:31.238000,9.53472377199948,3405.13199999996,0,130.014,1000.0,1.05999999999997,1.05999999999997
2627,1,45.433347734372,2017-10-27 15:17:31.251000,9.71795819866614,3406.19199999996,0,129.647,1000.0,1.05999999999997,1.05999999999997
2628,1,45.4765159856406,2017-10-27 15:17:31.294000,9.89718158533281,3407.25199999996,0,126.809,1000.0,1.05999999999997,1.05999999999997
2629,1,45.476574500019,2017-10-27 15:17:31.294000,10.0764049719995,3408.31199999996,0,126.809,1000.0,1.05999999999997,1.05999999999997
2630,1,45.4894969128789,2017-10-27 15:17:31.307000,10.2538602786661,3409.37199999996,0,125.558,1000.0,1.05999999999997,1.05999999999997
2631,1,45.5025322097272,2017-10-27 15:17:31.321000,10.4288064466661,3410.43299999996,0,123.666,1000.0,1.06099999999997,1.05999999999997
2632,1,45.5456485294849,2017-10-27 15:17:31.364000,10.5939518039995,3411.49399999996,0,116.738,1000.0,1.06099999999997,1.06099999999997
2633,1,45.545702655285,2017-10-27 15:17:31.364000,10.7590971613328,3412.55499999996,0,116.738,1000.0,1.06099999999997,1.06099999999997
2634,1,45.558681632044,2017-10-27 15:17:31.377000,10.9203564293328,3413.61599999996,0,113.991,1000.0,1.06099999999997,1.06099999999997
2635,1,45.5717157098428,2017-10-27 15:17:31.390000,11.0779884919994,3414.67699999996,0,111.427,1000.0,1.06099999999997,1.06099999999997
2636,1,45.6148427572365,2017-10-27 15:17:31.433000,11.2210282679994,3415.73799999996,0,101.112,1000.0,1.06099999999997,1.06099999999997
2637,1,45.6149015154249,2017-10-27 15:17:31.433000,11.3640680439994,3416.79899999996,0,101.112,1000.0,1.06099999999997,1.06099999999997
2638,1,45.6278661073992,2017-10-27 15:17:31.446000,11.4,3417.85999999996,0,98.151,1000.0,1.06099999999997,1.06099999999997
2639,1,45.6408994537683,2017-10-27 15:17:31.459000,11.4,3418.92099999996,0,94.886,1000.0,1.06099999999997,1.06099999999997
2640,1,45.6840474688143,2017-10-27 15:17:31.502000,11.4,3419.98199999996,0,85.181,1000.0,1.06099999999997,1.06099999999997
2641,1,45.6841015946143,2017-10-27 15:17:31.502000,11.4,3421.04299999996,0,85.181,1000.0,1.06099999999997,1.06099999999997
2642,1,45.6970493637049,2017-10-27 15:17:31.515000,11.4,3422.10499999996,0,81.854,1000.0,1.06199999999997,1.06099999999997
2643,1,45.7100844167433,2017-10-27 15:17:31.528000,11.4,3423.16699999996,0,79.168,1000.0,1.06199999999997,1.06199999999997
2644,1,45.7532319441695,2017-10-27 15:17:31.571000,11.4,3424.22899999996,0,69.127,1000.0,1.06199999999997,1.06199999999997
2645,1,45.7532899709281,2017-10-27 15:17:31.571000,11.4,3425.29099999996,0,69.127,1000.0,1.06199999999997,1.06199999999997
2646,1,45.7662338390601,2017-10-27 15:17:31.584000,11.4,3426.35299999996,0,66.411,1000.0,1.06199999999997,1.06199999999997
2647,1,45.7792679168589,2017-10-27 15:17:31.597000,11.4,3427.41499999996,0,62.902,1000.0,1.06199999999997,1.06199999999997
2648,1,45.8224230023923,2017-10-27 15:17:31.640000,11.4,3428.47699999996,0,48.1,1000.0,1.06199999999997,1.06199999999997
2649,1,45.8224895624977,2017-10-27 15:17:31.640000,11.4,3429.53899999996,0,48.1,1000.0,1.06199999999997,1.06199999999997
2650,1,45.8354183144153,2017-10-27 15:17:31.653000,11.4,3430.60099999996,0,42.728,1000.0,1.06199999999997,1.06199999999997
2651,1,45.8484521484042,2017-10-27 15:17:31.666000,11.4,3431.66299999996,0,36.014,1000.0,1.06199999999997,1.06199999999997
2652,1,45.8916067463177,2017-10-27 15:17:31.710000,11.4,3432.72499999996,0,14.009,1000.0,1.06199999999997,1.06199999999997
2653,1,45.8916620911674,2017-10-27 15:17:31.710000,11.4,3433.78699999996,0,14.009,1000.0,1.06199999999997,1.06199999999997
2654,1,45.9046023021507,2017-10-27 15:17:31.723000,11.4,3434.84999999996,0,6.41,1000.0,1.06299999999997,1.06199999999997
2655,1,45.9176363799495,2017-10-27 15:17:31.736000,11.4,3435.91299999996,0,0.0,1000.0,1.06299999999997,1.06299999999997
2656,1,45.9607797626072,2017-10-27 15:17:31.779000,11.3653107666667,3436.97599999996,0,-24.475,1000.0,1.06299999999997,1.06299999999997
2657,1,45.960842665564,2017-10-27 15:17:31.779000,11.3306215333333,3438.03899999996,0,-24.475,1000.0,1.06299999999997,1.06299999999997
2658,1,45.9737899470347,2017-10-27 15:17:31.792000,11.2858111226667,3439.10199999996,0,-31.616,1000.0,1.06299999999997,1.06299999999997
2659,1,45.9868201238749,2017-10-27 15:17:31.805000,11.2305762253333,3440.16499999996,0,-38.971,1000.0,1.06299999999997,1.06299999999997
2660,1,46.0300976019833,2017-10-27 15:17:31.848000,11.145972764,3441.22799999996,0,-59.692,1000.0,1.06299999999997,1.06299999999997
2661,1,46.0301651373284,2017-10-27 15:17:31.848000,11.0613693026667,3442.29099999996,0,-59.692,1000.0,1.06299999999997,1.06299999999997
2662,1,46.0429702776215,2017-10-27 15:17:31.861000,10.9676382146667,3443.35399999996,0,-66.132,1000.0,1.06299999999997,1.06299999999997
2663,1,46.0560043554202,2017-10-27 15:17:31.874000,10.866208172,3444.41699999996,0,-71.564,1000.0,1.06299999999997,1.06299999999997
2664,1,46.0993118221475,2017-10-27 15:17:31.917000,10.7404269253334,3445.47999999996,0,-88.745,1000.0,1.06299999999997,1.06299999999997
2665,1,46.0994122718305,2017-10-27 15:17:31.917000,10.614527352,3446.54399999996,0,-88.745,1000.0,1.06399999999997,1.06299999999997
2666,1,46.1121545091668,2017-10-27 15:17:31.930000,10.4833460826667,3447.60799999996,0,-92.468,1000.0,1.06399999999997,1.06399999999997
2667,1,46.1251878555358,2017-10-27 15:17:31.943000,10.3468391386667,3448.67199999996,0,-96.222,1000.0,1.06399999999997,1.06399999999997
2668,1,46.1684158402323,2017-10-27 15:17:31.986000,10.1995517466667,3449.73599999996,0,-103.821,1000.0,1.06399999999997,1.06399999999997
2669,1,46.1684748422306,2017-10-27 15:17:31.986000,10.0522643546667,3450.79999999996,0,-103.821,1000.0,1.06399999999997,1.06399999999997
2670,1,46.1813384969022,2017-10-27 15:17:31.999000,9.90376542133338,3451.86399999996,0,-104.675,1000.0,1.06399999999997,1.06399999999997
2671,1,46.194372330891,2017-10-27 15:17:32.012000,9.75478981600005,3452.92799999996,0,-105.011,1000.0,1.06399999999997,1.06399999999997
2672,1,46.2375296107136,2017-10-27 15:17:32.055000,9.60637742133339,3453.99199999996,0,-104.614,1000.0,1.06399999999997,1.06399999999997
2673,1,46.2375825174641,2017-10-27 15:17:32.055000,9.45796502666673,3455.05599999996,0,-104.614,1000.0,1.06399999999997,1.06399999999997
2674,1,46.2505215093979,2017-10-27 15:17:32.069000,9.30968173066673,3456.11999999996,0,-104.523,1000.0,1.06399999999997,1.06399999999997
2675,1,46.2635570500561,2017-10-27 15:17:32.082000,9.16139843466674,3457.18399999996,0,-104.523,1000.0,1.06399999999997,1.06399999999997
2676,1,46.3071665972621,2017-10-27 15:17:32.125000,9.01007329466674,3458.24899999996,0,-106.567,1000.0,1.06499999999997,1.06399999999997
2677,1,46.3072273059298,2017-10-27 15:17:32.125000,8.85874815466674,3459.31399999996,0,-106.567,1000.0,1.06499999999997,1.06499999999997
2678,1,46.3197286590748,2017-10-27 15:17:32.138000,8.70499623466675,3460.37899999996,0,-108.276,1000.0,1.06499999999997,1.06499999999997
2679,1,46.3327459139897,2017-10-27 15:17:32.151000,8.54703969466675,3461.44399999996,0,-111.237,1000.0,1.06499999999997,1.06499999999997
2680,1,46.3767141055736,2017-10-27 15:17:32.194000,8.36832701466676,3462.50899999996,0,-125.854,1000.0,1.06499999999997,1.06499999999997
2681,1,46.3767706694728,2017-10-27 15:17:32.194000,8.18961433466676,3463.57399999996,0,-125.854,1000.0,1.06499999999997,1.06499999999997
2682,1,46.389271291188,2017-10-27 15:17:32.207000,8.00414103466677,3464.63899999996,0,-130.615,1000.0,1.06499999999997,1.06499999999997
2683,1,46.4019257569566,2017-10-27 15:17:32.220000,7.81203775466677,3465.70399999996,0,-135.284,1000.0,1.06499999999997,1.06499999999997
2684,1,46.4459485619604,2017-10-27 15:17:32.263000,7.59874239466678,3466.76899999996,0,-150.208,1000.0,1.06499999999997,1.06499999999997
2685,1,46.4460009810911,2017-10-27 15:17:32.263000,7.38544703466679,3467.83399999996,0,-150.208,1000.0,1.06499999999997,1.06499999999997
2686,1,46.4585023342361,2017-10-27 15:17:32.276000,7.16625867466679,3468.89899999996,0,-154.358,1000.0,1.06499999999997,1.06499999999997
2687,1,46.4711092570722,2017-10-27 15:17:32.289000,6.9424766146668,3469.96399999996,0,-157.593,1000.0,1.06499999999997,1.06499999999997
2688,1,46.5158571527489,2017-10-27 15:17:32.333000,6.70594969200014,3471.02999999996,0,-166.412,1000.0,1.06599999999997,1.06499999999997
2689,1,46.515916398557,2017-10-27 15:17:32.333000,6.46942276933348,3472.09599999996,0,-166.412,1000.0,1.06599999999997,1.06599999999997
2690,1,46.528417751702,2017-10-27 15:17:32.346000,6.23055348933349,3473.16199999996,0,-168.06,1000.0,1.06599999999997,1.06599999999997
2691,1,46.5412955473484,2017-10-27 15:17:32.359000,5.99020886533349,3474.22799999996,0,-169.098,1000.0,1.06599999999997,1.06599999999997
2692,1,46.5854066115396,2017-10-27 15:17:32.403000,5.7478260493335,3475.29399999996,0,-170.532,1000.0,1.06599999999997,1.06599999999997
2693,1,46.5854658573478,2017-10-27 15:17:32.403000,5.50544323333351,3476.35999999996,0,-170.532,1000.0,1.06599999999997,1.06599999999997
2694,1,46.5984484912555,2017-10-27 15:17:32.416000,5.26310305733351,3477.42599999996,0,-170.502,1000.0,1.06599999999997,1.06599999999997
2695,1,46.6114823252444,2017-10-27 15:17:32.429000,5.02093628400019,3478.49199999996,0,-170.38,1000.0,1.06599999999997,1.06599999999997
2696,1,46.6545376925245,2017-10-27 15:17:32.472000,4.78033155600019,3479.55799999996,0,-169.281,1000.0,1.06599999999997,1.06599999999997
2697,1,46.6545927935642,2017-10-27 15:17:32.473000,4.5397268280002,3480.62399999996,0,-169.281,1000.0,1.06599999999997,1.06599999999997
2698,1,46.667632235181,2017-10-27 15:17:32.486000,4.29972900933354,3481.68999999996,0,-168.854,1000.0,1.06599999999997,1.06599999999997
2699,1,46.6806672882194,2017-10-27 15:17:32.499000,4.06020173600022,3482.75699999996,0,-168.365,1000.0,1.06699999999997,1.06599999999997
2700,1,46.7236478058571,2017-10-27 15:17:32.541000,3.82271456666689,3483.82399999996,0,-166.931,1000.0,1.06699999999997,1.06699999999997
2701,1,46.7237087583346,2017-10-27 15:17:32.541000,3.58522739733356,3484.89099999996,0,-166.931,1000.0,1.06699999999997,1.06699999999997
2702,1,46.7362101114796,2017-10-27 15:17:32.554000,3.34826092400023,3485.95799999996,0,-166.565,1000.0,1.06699999999997,1.06699999999997
2703,1,46.7488479981744,2017-10-27 15:17:32.567000,3.11190192933357,3487.02499999996,0,-166.138,1000.0,1.06699999999997,1.06699999999997
2704,1,46.7929488223494,2017-10-27 15:17:32.611000,2.87797427200025,3488.09199999996,0,-164.429,1000.0,1.06699999999997,1.06699999999997
2705,1,46.7930290358098,2017-10-27 15:17:32.611000,2.64404661466692,3489.15899999996,0,-164.429,1000.0,1.06699999999997,1.06699999999997
2706,1,46.8060006982716,2017-10-27 15:17:32.624000,2.41094410400026,3490.22599999996,0,-163.849,1000.0,1.06699999999997,1.06699999999997
2707,1,46.8190347760704,2017-10-27 15:17:32.637000,2.17892708800027,3491.29299999996,0,-163.086,1000.0,1.06699999999997,1.06699999999997
2708,1,46.8621520710677,2017-10-27 15:17:32.680000,1.95116526800027,3492.35999999996,0,-160.095,1000.0,1.06699999999997,1.06699999999997
2709,1,46.862213511165,2017-10-27 15:17:32.680000,1.72340344800028,3493.42699999996,0,-160.095,1000.0,1.06699999999997,1.06699999999997
2710,1,46.8751851736268,2017-10-27 15:17:32.693000,1.49720959200029,3494.49499999996,0,-158.844,1000.0,1.06799999999997,1.06699999999997
2711,1,46.888223396194,2017-10-27 15:17:32.706000,1.27284130400029,3495.56299999996,0,-157.562,1000.0,1.06799999999997,1.06799999999997
2712,1,46.9308981762043,2017-10-27 15:17:32.748000,1.0577290160003,3496.63099999996,0,-151.062,1000.0,1.06799999999997,1.06799999999997
2713,1,46.9309688810783,2017-10-27 15:17:32.748000,0.842616728000305,3497.69899999996,0,-151.062,1000.0,1.06799999999997,1.06799999999997
2714,1,46.9434702342233,2017-10-27 15:17:32.761000,0.631242440000311,3498.76699999996,0,-148.437,1000.0,1.06799999999997,1.06799999999997
2715,1,46.9564002051904,2017-10-27 15:17:32.774000,0.425038696000316,3499.83499999996,0,-144.806,1000.0,1.06799999999997,1.06799999999997
2716,1,46.9991410576864,2017-10-27 15:17:32.817000,0.239390392000322,3500.90299999996,0,-130.371,1000.0,1.06799999999997,1.06799999999997
2717,1,46.9992117625604,2017-10-27 15:17:32.817000,0.0537420880003268,3501.97099999996,0,-130.371,1000.0,1.06799999999997,1.06799999999997
2718,1,47.0117128718954,2017-10-27 15:17:32.830000,-0.124823239999668,3503.03899999996,0,-125.397,1000.0,1.06799999999997,1.06799999999997
2719,1,47.0245814027652,2017-10-27 15:17:32.843000,-0.294566887999663,3504.10699999996,0,-119.202,1000.0,1.06799999999997,1.06799999999997
2720,1,47.0673598019874,2017-10-27 15:17:32.885000,-0.434933415999659,3505.17499999996,0,-98.572,1000.0,1.06799999999997,1.06799999999997
